PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9
94.36479084421393,-503.3557362646956,-177.9169887551985,-16.11307569500957,-215.20495286362012,240.8714624322887,213.03164634990316,-194.42590636395227,46.70242822441588
-43.06935406391082,121.66933086707817,274.4016741666664,-530.9097706478301,74.43686907979213,191.9050852330895,71.40782607330954,211.06482163926609,172.18022847682
239.72662792551674,-254.42183977174165,492.4504211960364,88.87154822448508,-295.65202325317847,67.09034849962006,-13.78199220953536,58.31491564075945,-183.25325007339114
-139.2141899916523,144.6306246757365,-246.73963731779145,354.0100857748015,218.90950401656823,396.2879378522557,9.636658919662977,8.995682255312794,149.189862639159
536.0200204731036,-141.46460545197294,317.03629721415,14.5038289256089,133.95196497856995,38.57488256725799,-133.66755175307674,328.3209724360901,-186.369849528822
133.3888518802339,103.87289389300238,484.4483635264449,-24.96734687040191,-380.67059157672566,228.98537218086233,277.34936277997997,-8.240945468036621,143.75270250515194
69.92257648759798,392.6571368589843,101.14142366233148,219.94877514418124,45.37080578973442,244.5859986861832,81.8821629476268,-186.85107856618822,-28.558129637920615
-358.9789955753957,-155.88025610080842,-275.27330986795033,115.76336119551445,510.82742563267794,-274.1523656485518,151.11395026815222,-144.61340270464916,-176.19283276532957
490.4539167709809,373.83939036321664,-161.94752197491403,-61.575674394615476,-376.31983827576505,55.83314789740166,-81.01498631905699,175.99779966839617,296.44240325944605
-556.0016301843411,-60.929097219193395,169.8282765879198,99.65171719369016,428.33855940112204,-202.6970363412239,172.07702544017923,-211.13772268299476,-89.15165877878019
55.04918667180468,407.251454411136,131.90090320581817,99.2480458159987,-174.97221176372642,-38.83305230502458,-249.17976153356403,-120.98250069193902,139.02697071913684
352.75506047971265,-31.66291434764726,292.4681694051872,-271.03379308782667,-162.4230533191064,-271.7689418626542,-93.62402197195976,222.7692855644015,-241.01327758391898
-56.84508954048141,-603.7384573680231,-100.61670455680976,78.5510251260323,-82.23472168796448,123.66969699570836,296.7464529465303,-223.64131643641866,-248.35120389756582
7.754406133426841,-393.52231302695276,405.67337614087756,353.5428590416601,130.93666547363893,204.74237625385229,-232.68821807373752,-282.0562382347956,110.02961958743975
116.46039207784526,75.26206765644679,-92.5492313533392,87.05227357667411,-439.38111811470634,139.83648879272573,-337.6023514649398,-40.81996960106853,148.89704484354735
-688.8594988444395,-31.119867101013213,24.404576397101437,-31.54804679765664,5.256792827503489,208.715347954864,-103.95692381104993,215.80757756856588,61.47691279136387
-170.03263221123945,254.93276981495876,-136.72640752098403,274.9467006959213,-266.2845374120787,-330.5683416748004,-119.20163251019682,254.5457172925424,-183.6165427476874
316.0767034510352,304.86588722065494,41.71667749880936,-57.225978195128505,168.71476366456994,158.04475892399137,1.023406987984231,-279.4463924215751,260.92087692807667
